City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Nola,IT,2021-02-03 02:25:43,40.922,14.5329,51.01,93,0,3.44
294,Husavik,IS,2021-02-03 02:25:43,66.0449,-17.3389,14.0,62,0,3.44
295,Sisimiut,GL,2021-02-03 02:25:44,66.9395,-53.6735,-5.55,81,0,12.21
296,Chicama,PE,2021-02-03 02:25:44,-7.8447,-79.1469,71.29,69,69,5.32
297,Salas,ES,2021-02-03 02:25:44,43.4118,-6.2602,59.0,77,0,5.75
298,Kodinsk,RU,2021-02-03 02:25:44,58.6881,99.1844,-9.17,88,100,3.6
299,Conceicao Do Araguaia,BR,2021-02-03 02:25:44,-8.2578,-49.2647,73.78,94,70,3.29
300,Furano,JP,2021-02-03 02:25:44,43.2818,142.4743,10.4,40,75,4.61
301,Cangzhou,CN,2021-02-03 02:25:44,38.3167,116.8667,33.85,76,7,6.15
302,Axim,GH,2021-02-03 02:25:45,4.8699,-2.2405,78.55,88,0,6.02
303,Ballina,AU,2021-02-03 02:25:45,-28.8667,153.5667,80.6,57,40,14.97
304,Saint-Augustin,CA,2021-02-03 02:25:45,51.226,-58.6502,21.07,94,100,17.58
305,Santa Cruz Del Sur,CU,2021-02-03 02:25:45,20.7147,-77.9956,66.49,67,0,15.77
306,Severo-Yeniseyskiy,RU,2021-02-03 02:21:13,60.3725,93.0408,-14.28,90,96,3.71
307,Mount Isa,AU,2021-02-03 02:25:45,-20.7333,139.5,98.6,32,0,6.91
308,Weston,US,2021-02-03 02:21:12,26.1004,-80.3998,54.0,47,1,13.8
309,Verkhnevilyuysk,RU,2021-02-03 02:25:46,63.4453,120.3167,-30.64,83,100,8.77
310,Grabouw,ZA,2021-02-03 02:25:46,-34.1515,19.0151,64.4,88,0,17.27
311,Chengde,CN,2021-02-03 02:25:46,40.9725,117.9361,17.55,68,98,3.6
312,Chapais,CA,2021-02-03 02:25:46,49.7834,-74.8492,14.0,79,1,9.22
313,Malindi,KE,2021-02-03 02:25:46,-3.2175,40.1191,77.54,79,98,4.38
314,Komsomolskiy,UZ,2021-02-03 02:25:47,40.4272,71.7189,32.0,80,0,6.91
315,Coquimbo,CL,2021-02-03 02:25:47,-29.9533,-71.3436,59.0,82,0,2.3
316,Zhangdian,CN,2021-02-03 02:25:47,34.2,119.3,43.23,73,0,10.51
317,Henties Bay,NA,2021-02-03 02:25:47,-22.116,14.2845,64.99,85,31,5.3
318,Severo-Kurilsk,RU,2021-02-03 02:25:47,50.6789,156.125,22.53,91,100,41.7
319,Honningsvag,NO,2021-02-03 02:25:47,70.9821,25.9704,27.07,90,100,19.22
320,Elko,US,2021-02-03 02:22:30,41.0002,-115.5012,44.6,57,20,5.75
321,Kodiak,US,2021-02-03 02:24:15,57.79,-152.4072,35.6,87,90,12.66
322,Baherden,TM,2021-02-03 02:24:28,38.4362,57.4316,45.07,56,0,9.53
323,Aklavik,CA,2021-02-03 02:24:29,68.2191,-135.0107,-34.6,67,100,3.44
324,Peniche,PT,2021-02-03 02:25:48,39.3558,-9.3811,57.99,95,100,14.0
325,Abadan,IR,2021-02-03 02:25:48,30.3392,48.3043,50.0,76,0,4.61
326,Deputatskiy,RU,2021-02-03 02:25:49,69.3,139.9,-27.06,88,100,2.48
327,Tromso,NO,2021-02-03 02:24:59,69.6496,18.957,17.01,92,0,3.44
328,Qaqortoq,GL,2021-02-03 02:25:49,60.7167,-46.0333,19.4,53,75,2.3
329,Loreto,MX,2021-02-03 02:25:49,22.2667,-101.9667,61.57,32,0,8.59
330,Kununurra,AU,2021-02-03 02:25:49,-15.7667,128.7333,91.4,75,100,4.61
331,Bathsheba,BB,2021-02-03 02:25:49,13.2167,-59.5167,78.8,65,75,21.85
332,Santa Cecilia,BR,2021-02-03 02:25:49,-26.9608,-50.4269,64.53,100,99,3.76
333,Vohibinany,MG,2021-02-03 02:25:50,-17.35,49.0333,70.84,82,53,2.62
334,Portland,US,2021-02-03 02:25:01,45.5234,-122.6762,44.01,87,100,3.0
335,Ouargaye,BF,2021-02-03 02:25:50,11.5033,0.0572,72.21,18,0,8.57
336,Batagay-Alyta,RU,2021-02-03 02:25:50,67.8006,130.4114,-26.36,85,100,4.38
337,Ilam,NP,2021-02-03 02:25:50,26.9167,87.9167,54.19,58,0,3.09
338,Bac Lieu,VN,2021-02-03 02:25:50,9.285,105.7244,79.97,68,3,16.75
339,Pyay,MM,2021-02-03 02:25:50,18.8167,95.2167,66.76,28,3,6.08
340,Petropavlovsk-Kamchatskiy,RU,2021-02-03 02:25:51,53.0452,158.6483,19.4,79,75,11.18
341,Chachoengsao,TH,2021-02-03 02:25:51,13.6167,101.4167,86.0,66,0,11.07
342,Luderitz,NA,2021-02-03 02:23:27,-26.6481,15.1594,63.7,88,1,6.8
343,Oriximina,BR,2021-02-03 02:21:54,-1.7656,-55.8661,76.21,92,99,3.29
344,Lewiston,US,2021-02-03 02:25:51,44.1003,-70.2148,30.2,93,90,14.97
345,Gari,RU,2021-02-03 02:25:51,59.4307,62.3497,3.69,93,0,5.64
346,Norman Wells,CA,2021-02-03 02:25:51,65.282,-126.8329,-20.2,76,75,2.3
347,Mitsamiouli,KM,2021-02-03 02:25:51,-11.3847,43.2844,82.45,73,70,4.85
348,Renqiu,CN,2021-02-03 02:25:52,38.6989,116.0936,31.01,68,0,7.9
349,Katangli,RU,2021-02-03 02:25:52,51.7102,143.2326,-21.41,79,66,14.56
350,Maumere,ID,2021-02-03 02:25:52,-8.6199,122.2111,84.4,72,98,7.94
351,Poronaysk,RU,2021-02-03 02:25:52,49.2167,143.1167,-13.5,81,13,4.38
352,Vestmannaeyjar,IS,2021-02-03 02:24:33,63.4427,-20.2734,36.52,82,67,32.64
353,Miram Shah,PK,2021-02-03 02:25:52,33.0086,70.0697,46.63,71,100,5.23
354,Rockport,US,2021-02-03 02:25:53,28.0206,-97.0544,61.0,82,1,9.22
355,Dongsheng,CN,2021-02-03 02:25:53,39.8161,109.9776,17.29,67,0,15.7
356,Vung Tau,VN,2021-02-03 02:23:45,10.346,107.0843,76.42,66,0,2.48
357,Sur,OM,2021-02-03 02:24:03,22.5667,59.5289,64.74,71,51,2.35
358,Pochutla,MX,2021-02-03 02:25:53,15.7432,-96.4661,70.79,80,0,4.47
359,Trairi,BR,2021-02-03 02:24:44,-3.2778,-39.2689,78.12,78,1,10.49
360,Cururupu,BR,2021-02-03 02:25:53,-1.8283,-44.8683,76.39,89,26,4.21
361,Cozumel,MX,2021-02-03 02:25:54,20.5083,-86.9458,71.01,60,1,13.8
362,Nizhnevartovsk,RU,2021-02-03 02:23:19,60.9344,76.5531,12.2,85,90,2.24
363,College,US,2021-02-03 02:23:29,64.8569,-147.8028,-16.6,76,20,3.44
364,Kalabo,ZM,2021-02-03 02:25:54,-14.97,22.6814,66.43,94,100,10.29
365,Sorong,ID,2021-02-03 02:25:02,-0.8833,131.25,80.87,77,100,3.98
366,Alofi,NU,2021-02-03 02:25:54,-19.0595,-169.9187,86.0,74,75,11.5
367,Mirnyy,RU,2021-02-03 02:25:54,62.5353,113.9611,-32.46,82,100,11.21
368,Batemans Bay,AU,2021-02-03 02:25:55,-35.7167,150.1833,73.99,55,98,4.0
369,Virginia Beach,US,2021-02-03 02:25:46,36.8529,-75.978,37.4,56,90,24.16
370,Oktyabrskoye,RU,2021-02-03 02:25:55,43.0645,44.7417,30.2,74,15,8.95
371,Perm,RU,2021-02-03 02:24:18,58.0174,56.2855,8.6,92,0,8.95
372,Victoria,HK,2021-02-03 02:23:54,22.2855,114.1577,68.0,63,35,3.0
373,Salalah,OM,2021-02-03 02:25:56,17.0151,54.0924,66.2,39,0,4.61
374,Sioux Lookout,CA,2021-02-03 02:25:56,50.1001,-91.917,23.0,86,90,10.36
375,Khowst,AF,2021-02-03 02:25:56,33.3833,69.8833,42.8,74,100,7.74
376,Padang,ID,2021-02-03 02:25:56,-0.9492,100.3543,82.4,83,40,3.44
377,Karratha,AU,2021-02-03 02:22:38,-20.7377,116.8463,84.13,77,73,19.26
378,Boddam,GB,2021-02-03 02:25:56,57.4667,-1.7833,37.4,81,75,18.41
379,Capreol,CA,2021-02-03 02:25:56,46.706,-80.9225,16.0,85,1,12.66
380,Kaitangata,NZ,2021-02-03 02:25:56,-46.2817,169.8464,61.0,74,37,28.99
381,Sigli,ID,2021-02-03 02:25:57,5.3848,95.9609,80.89,73,32,5.01
382,Caravelas,BR,2021-02-03 02:25:57,-17.7125,-39.2481,75.87,87,100,5.35
383,Arman,RU,2021-02-03 02:25:57,59.7,150.1667,-16.1,79,0,13.58
384,Tayabo,PH,2021-02-03 02:25:57,15.8342,121.0308,80.53,57,63,11.07
385,Kattivakkam,IN,2021-02-03 02:24:02,13.2167,80.3167,73.4,88,40,10.2
386,Namtsy,RU,2021-02-03 02:25:58,62.7161,129.6658,-36.4,67,100,4.47
387,Novopavlovka,RU,2021-02-03 02:25:58,51.2172,109.2091,-9.13,88,100,4.52
388,Santa Marta,CO,2021-02-03 02:21:54,11.2408,-74.199,82.99,69,20,5.75
389,Alugan,PH,2021-02-03 02:25:58,12.2188,125.4808,80.65,83,100,15.77
390,Murmansk,RU,2021-02-03 02:25:58,68.0,34.0,8.33,96,100,4.07
391,Krasnaya Gora,RU,2021-02-03 02:25:58,52.9995,31.6023,26.6,86,90,11.18
392,Fengxian,CN,2021-02-03 02:25:58,34.7039,116.5872,48.0,75,0,1.01
393,Yantal,RU,2021-02-03 02:25:59,56.8471,105.2542,-8.99,88,100,6.31
394,Broome,US,2021-02-03 02:25:59,42.2506,-75.833,24.01,93,90,23.02
395,Bintulu,MY,2021-02-03 02:25:59,3.1667,113.0333,78.8,94,40,2.3
396,Strezhevoy,RU,2021-02-03 02:25:59,60.7333,77.5889,12.2,85,90,2.24
397,Ankara,TR,2021-02-03 02:25:59,39.9199,32.8543,43.0,87,0,1.14
398,Ravar,IR,2021-02-03 02:26:00,31.2656,56.8055,42.37,55,0,0.51
399,Beisfjord,NO,2021-02-03 02:26:00,68.3751,17.5988,8.6,85,11,7.78
400,Lara,AU,2021-02-03 02:26:00,-38.0167,144.4,70.0,60,0,10.36
401,Palimbang,PH,2021-02-03 02:26:00,6.2106,124.1894,85.48,63,99,2.24
402,Arys,KZ,2021-02-03 02:26:00,42.4252,68.795,35.6,93,0,6.71
403,Denpasar,ID,2021-02-03 02:21:55,-8.65,115.2167,82.4,78,40,8.05
404,Olavarria,AR,2021-02-03 02:26:01,-36.8927,-60.3225,62.78,78,20,9.31
405,Pontianak,ID,2021-02-03 02:26:01,-0.0333,109.3333,78.8,83,75,8.05
406,Inyonga,TZ,2021-02-03 02:26:01,-6.7167,32.0667,63.1,96,54,3.31
407,Hofn,IS,2021-02-03 02:23:37,64.2539,-15.2082,31.84,94,100,15.88
408,Launceston,AU,2021-02-03 02:22:42,-41.45,147.1667,70.0,42,4,17.27
409,Krasnovishersk,RU,2021-02-03 02:26:01,60.4078,57.082,9.18,95,100,6.85
410,Aksay,RU,2021-02-03 02:26:01,47.26,39.87,45.0,100,40,6.71
411,Wenling,CN,2021-02-03 02:26:02,28.3669,121.36,59.0,69,54,1.77
412,Xichang,CN,2021-02-03 02:26:02,27.8964,102.2634,49.42,50,0,1.79
413,Hervey Bay,AU,2021-02-03 02:26:02,-25.2986,152.8535,82.99,64,83,8.99
414,Kalmar,SE,2021-02-03 02:26:02,56.6616,16.3616,28.99,86,90,5.75
415,Tyup,KG,2021-02-03 02:26:02,42.7276,78.3648,24.1,89,20,1.72
416,Gat,IL,2021-02-03 02:26:03,31.61,34.7642,62.01,56,48,1.01
417,Kiunga,PG,2021-02-03 02:26:03,-6.1219,141.2906,81.72,88,100,4.52
418,Karaikkudi,IN,2021-02-03 02:26:03,10.0667,78.7833,71.8,88,31,9.35
419,Guiratinga,BR,2021-02-03 02:26:03,-16.3494,-53.7583,72.48,84,100,2.21
420,Marrakesh,MA,2021-02-03 02:21:21,31.6315,-8.0083,55.4,67,0,4.61
421,Chapleau,CA,2021-02-03 02:26:03,47.8405,-83.4034,3.2,85,1,2.3
422,Kawalu,ID,2021-02-03 02:26:03,-7.3817,108.2082,81.57,72,100,0.72
423,Capitan Bado,PY,2021-02-03 02:26:04,-23.2667,-55.5333,74.61,89,100,8.05
424,Jabinyanah,TN,2021-02-03 02:26:04,35.035,10.9081,51.8,76,20,3.44
425,Kishtwar,IN,2021-02-03 02:26:04,33.3167,75.7667,37.22,68,85,3.04
426,Sambava,MG,2021-02-03 02:26:04,-14.2667,50.1667,75.22,79,12,7.09
427,Byron Bay,AU,2021-02-03 02:25:57,-28.65,153.6167,80.6,57,40,14.97
428,Tagusao,PH,2021-02-03 02:26:04,9.1924,117.8141,81.93,76,100,12.5
429,La Union,PE,2021-02-03 02:26:05,-5.4,-80.75,76.42,63,3,14.97
430,Anadyr,RU,2021-02-03 02:26:05,64.75,177.4833,12.2,79,75,20.13
431,Darhan,MN,2021-02-03 02:26:05,49.4867,105.9228,-2.27,86,1,6.89
432,Maragogi,BR,2021-02-03 02:26:05,-9.0122,-35.2225,77.11,82,0,6.91
433,Craig,US,2021-02-03 02:26:05,40.5153,-107.5464,39.2,70,90,1.9
434,Khartoum,SD,2021-02-03 02:26:06,15.5518,32.5324,75.0,24,0,3.44
435,Fairbanks,US,2021-02-03 02:22:22,64.8378,-147.7164,-16.6,76,1,4.09
436,Anchorage,US,2021-02-03 02:25:40,61.2181,-149.9003,12.0,56,90,5.5
437,Umm Kaddadah,SD,2021-02-03 02:26:06,13.6017,26.6876,72.82,21,0,7.67
438,Iraray,PH,2021-02-03 02:26:06,8.9936,118.0511,82.53,72,100,6.71
439,El Espinal,MX,2021-02-03 02:26:06,16.3333,-94.0667,63.9,68,0,15.1
440,Broken Hill,AU,2021-02-03 02:26:06,-31.95,141.4333,77.0,23,0,9.22
441,Kamenka,RU,2021-02-03 02:26:06,51.3223,42.7678,34.0,97,100,5.95
442,Mollendo,PE,2021-02-03 02:23:25,-17.0231,-72.0147,70.16,76,93,4.88
443,Lincoln,US,2021-02-03 02:26:07,40.8,-96.667,28.4,86,90,4.61
444,Panzhihua,CN,2021-02-03 02:26:07,26.5851,101.7128,48.0,51,0,0.54
445,Taoudenni,ML,2021-02-03 02:26:07,22.6783,-3.9836,69.24,24,99,13.67
446,Wenchi,GH,2021-02-03 02:26:07,7.7392,-2.1046,72.91,62,0,3.89
447,Mabai,CN,2021-02-03 02:26:08,23.0128,104.4508,54.1,96,100,3.94
448,Merauke,ID,2021-02-03 02:26:08,-8.4667,140.3333,85.87,70,23,13.67
449,Bloomingdale,US,2021-02-03 02:26:08,27.8936,-82.2404,52.0,76,1,5.75
450,Jiazi,CN,2021-02-03 02:23:30,22.8779,116.067,63.59,58,20,18.79
451,Waipawa,NZ,2021-02-03 02:26:08,-41.4122,175.5153,71.01,72,0,12.66
452,Irati,BR,2021-02-03 02:26:09,-25.4672,-50.6511,66.94,97,100,1.36
453,Uribia,CO,2021-02-03 02:26:09,11.7139,-72.266,78.33,71,32,11.23
454,Qabaqcol,AZ,2021-02-03 02:26:09,41.72,46.2647,33.8,86,25,4.61
455,Libourne,FR,2021-02-03 02:26:09,44.9167,-0.25,55.0,94,0,6.91
456,Rundu,NA,2021-02-03 02:26:09,-17.9333,19.7667,68.16,88,100,0.34
457,Kupang,ID,2021-02-03 02:24:14,-10.1667,123.5833,78.8,100,90,13.8
458,Martin,US,2021-02-03 02:26:09,27.0837,-80.4164,54.0,53,1,13.8
459,Kurchatov,RU,2021-02-03 02:26:10,51.6601,35.6521,26.6,100,90,4.47
460,Saint-Denis,FR,2021-02-03 02:26:10,48.9167,2.3333,52.0,87,75,10.36
461,Dunedin,NZ,2021-02-03 02:24:42,-45.8742,170.5036,64.0,74,66,3.0
462,Kalakamati,BW,2021-02-03 02:26:10,-20.5929,27.3121,65.21,88,90,9.35
463,Jumla,NP,2021-02-03 02:26:10,29.2747,82.1838,34.43,60,0,3.96
464,Ketchikan,US,2021-02-03 02:23:02,55.3422,-131.6461,37.4,80,1,3.44
465,Langevag,NO,2021-02-03 02:26:11,62.4375,6.1892,24.8,74,0,12.66
466,Airai,TL,2021-02-03 02:26:04,-8.9266,125.4092,69.19,89,86,4.27
467,Rudnyy,KZ,2021-02-03 02:26:11,52.9594,63.1206,33.8,93,90,15.66
468,Rocha,UY,2021-02-03 02:26:11,-34.4833,-54.3333,69.6,96,97,3.13
469,Tessalit,ML,2021-02-03 02:26:11,20.1986,1.0114,64.74,24,40,8.05
470,Kisanga,TZ,2021-02-03 02:26:11,-7.4362,37.7034,71.76,90,68,0.49
471,Cavalcante,BR,2021-02-03 02:26:12,-13.7975,-47.4583,70.74,79,94,0.49
472,Pitimbu,BR,2021-02-03 02:26:12,-7.4706,-34.8086,78.8,83,40,6.91
473,Harper,LR,2021-02-03 02:26:12,4.375,-7.7169,78.15,89,0,6.26
474,Tigil,RU,2021-02-03 02:26:12,57.8,158.6667,3.07,90,100,6.82
475,Samarai,PG,2021-02-03 02:26:12,-10.6167,150.6667,84.69,69,37,3.78
476,Fort Nelson,CA,2021-02-03 02:26:12,58.8053,-122.7002,-7.6,71,90,8.05
477,Gizo,SB,2021-02-03 02:26:13,-8.103,156.8419,83.59,77,100,12.86
478,Chauk,MM,2021-02-03 02:26:13,20.8833,94.8167,67.5,32,0,4.29
479,Bure,ET,2021-02-03 02:26:13,10.7,37.0667,57.99,51,0,5.75
480,Santiago De Cuba,CU,2021-02-03 02:25:36,20.0247,-75.8219,71.6,64,20,11.5
481,Insar,RU,2021-02-03 02:26:13,53.8653,44.3738,10.42,93,65,8.63
482,Nabire,ID,2021-02-03 02:26:14,-3.3667,135.4833,81.88,76,78,1.45
483,Kingman,US,2021-02-03 02:26:14,35.1894,-114.053,55.4,67,1,6.91
484,Parry Sound,CA,2021-02-03 02:26:14,45.3501,-80.033,24.01,68,97,13.04
485,Najran,SA,2021-02-03 02:26:14,17.4924,44.1277,51.8,50,0,2.08
486,Imeni Poliny Osipenko,RU,2021-02-03 02:26:14,52.4201,136.4853,-22.25,80,98,3.49
487,Pangnirtung,CA,2021-02-03 02:26:14,66.1451,-65.7125,-15.99,74,100,1.01
488,Nechi,CO,2021-02-03 02:26:14,8.0942,-74.7757,75.79,96,82,2.89
489,Jutai,BR,2021-02-03 02:26:15,-5.1833,-68.9,73.9,96,100,2.93
490,Nanaimo,CA,2021-02-03 02:23:55,49.1663,-123.936,42.8,93,100,23.02
491,Filingue,NE,2021-02-03 02:26:15,14.3521,3.3168,68.38,17,0,9.69
492,Tigzirt,DZ,2021-02-03 02:26:15,36.8886,4.1198,58.21,63,0,7.02
493,Gidam,IN,2021-02-03 02:26:15,18.9833,81.4,57.94,35,0,2.13
494,Mantua,IT,2021-02-03 02:26:15,45.1667,10.7833,39.99,97,5,3.0
495,Mata,PT,2021-02-03 02:26:16,40.683,-7.4592,53.01,92,100,8.01
496,Raga,SS,2021-02-03 02:26:16,8.4596,25.678,71.69,34,0,2.93
497,Kilindoni,TZ,2021-02-03 02:23:21,-7.9139,39.6668,80.47,74,0,8.48
498,Kendari,ID,2021-02-03 02:26:16,-3.945,122.4989,85.69,69,100,2.15
499,Beringovskiy,RU,2021-02-03 02:26:16,63.05,179.3167,10.72,95,100,9.24
500,Paramonga,PE,2021-02-03 02:26:16,-10.6667,-77.8333,69.64,81,73,5.37
501,Kifri,IQ,2021-02-03 02:26:16,34.6959,44.9661,49.73,55,0,1.41
502,Nicoya,CR,2021-02-03 02:26:17,10.1483,-85.452,78.8,61,0,24.16
503,Poum,NC,2021-02-03 02:26:17,-20.2333,164.0167,77.43,82,100,23.89
504,Evensk,RU,2021-02-03 02:26:17,61.95,159.2333,15.26,92,100,22.39
505,Port-Gentil,GA,2021-02-03 02:25:57,-0.7193,8.7815,80.85,82,100,9.55
506,Rubiataba,BR,2021-02-03 02:22:23,-15.1644,-49.8033,72.05,86,100,2.86
507,Yangjiang,CN,2021-02-03 02:23:15,21.85,111.9667,67.01,71,99,11.95
508,Morgan City,US,2021-02-03 02:26:17,29.6994,-91.2068,46.0,81,1,5.06
509,Shevchenkove,UA,2021-02-03 02:26:18,49.6959,37.1735,32.0,100,90,8.95
510,Ust-Uda,RU,2021-02-03 02:26:18,54.1742,103.0304,-4.74,90,100,4.47
511,Camabatela,AO,2021-02-03 02:26:18,-8.1881,15.375,63.32,100,100,1.54
512,Guaraniacu,BR,2021-02-03 02:26:18,-25.1008,-52.8781,67.46,100,100,1.57
513,Palembang,ID,2021-02-03 02:26:18,-2.9167,104.7458,77.0,88,20,8.05
514,Mecca,SA,2021-02-03 02:26:18,21.4267,39.8261,70.81,81,0,1.52
515,Lagoa,PT,2021-02-03 02:26:19,39.05,-27.9833,55.85,68,99,36.31
516,Aranos,NA,2021-02-03 02:26:19,-24.1333,19.1167,67.39,71,0,4.59
517,Horasan,TR,2021-02-03 02:26:19,40.0458,42.1728,11.91,85,67,0.56
518,Saldanha,ZA,2021-02-03 02:26:19,-33.0117,17.9442,62.6,82,0,8.05
519,Kavaratti,IN,2021-02-03 02:26:19,10.5669,72.642,80.91,73,0,9.13
520,Mangrol,IN,2021-02-03 02:26:19,21.1167,70.1167,68.58,50,0,10.67
521,Birjand,IR,2021-02-03 02:26:20,32.8663,59.2211,21.2,58,0,6.91
522,Tuy Hoa,VN,2021-02-03 02:26:20,13.0833,109.3,74.17,85,78,11.92
523,Pacific Grove,US,2021-02-03 02:26:20,36.6177,-121.9166,55.0,100,90,4.61
524,Lalsk,RU,2021-02-03 02:26:20,60.7415,47.5862,7.11,95,78,6.33
525,Bairnsdale,AU,2021-02-03 02:25:53,-37.8333,147.6167,66.0,73,80,3.0
526,Payakumbuh,ID,2021-02-03 02:26:21,-0.2202,100.6308,75.63,82,94,2.44
527,Harrisonburg,US,2021-02-03 02:26:21,38.4496,-78.8689,32.0,55,90,8.05
528,Kadoma,JP,2021-02-03 02:26:21,34.7333,135.5833,44.6,45,40,9.22
529,Brae,GB,2021-02-03 02:26:21,60.3964,-1.353,37.4,65,75,21.85
530,Korla,CN,2021-02-03 02:26:21,41.7597,86.1469,25.25,78,4,4.16
531,Galle,LK,2021-02-03 02:26:21,6.0367,80.217,76.42,87,19,4.81
532,Sterlibashevo,RU,2021-02-03 02:26:21,53.4376,55.2578,22.75,98,100,6.06
533,Vilcun,CL,2021-02-03 02:26:22,-38.65,-72.2333,60.8,82,0,3.44
534,Half Moon Bay,US,2021-02-03 02:26:22,37.4636,-122.4286,54.0,93,20,4.36
535,Sinjar,IQ,2021-02-03 02:26:22,36.3209,41.8754,44.31,70,42,1.68
536,Asau,RO,2021-02-03 02:26:22,46.4333,26.4,33.01,75,55,5.1
537,Lompoc,US,2021-02-03 02:26:22,34.6391,-120.4579,55.4,88,1,8.05
538,Tadine,NC,2021-02-03 02:26:22,-21.55,167.8833,78.76,72,73,34.18
539,Tabou,CI,2021-02-03 02:23:15,4.423,-7.3528,77.86,90,0,5.7
540,Manutuke,NZ,2021-02-03 02:26:23,-38.6833,177.9167,70.0,58,0,3.0
541,Burgeo,CA,2021-02-03 02:26:23,47.6167,-57.6152,31.19,95,100,33.31
542,Cameta,BR,2021-02-03 02:26:23,-2.2444,-49.4958,76.75,92,97,5.57
543,Paluan,PH,2021-02-03 02:26:23,13.416,120.4623,81.19,66,4,16.87
544,Smidovich,RU,2021-02-03 02:26:23,48.6,133.8167,-16.98,80,48,11.32
545,Biltine,TD,2021-02-03 02:26:23,14.5333,20.9167,67.32,21,0,7.4
546,Carahue,CL,2021-02-03 02:26:24,-38.7,-73.1667,60.8,82,0,3.44
547,Kurchum,KZ,2021-02-03 02:26:24,48.5722,83.6542,13.44,96,96,0.94
548,Golyshmanovo,RU,2021-02-03 02:26:24,56.3979,68.3728,29.19,98,100,14.52
549,Solnechnyy,RU,2021-02-03 02:23:24,50.7214,136.6319,-22.4,81,100,4.65
550,Buluang,PH,2021-02-03 02:26:24,13.3068,123.3425,83.77,65,8,7.54
551,Saint-Avold,FR,2021-02-03 02:26:24,49.1027,6.7006,51.01,99,100,1.01
552,Redmond,US,2021-02-03 02:24:30,47.674,-122.1215,42.01,84,100,6.04
553,Katobu,ID,2021-02-03 02:26:25,-4.9408,122.5276,84.76,69,100,5.46
554,Voyinka,UA,2021-02-03 02:26:25,45.8699,33.9914,45.57,94,100,5.37
555,Zhifang,CN,2021-02-03 02:26:25,30.35,114.3167,44.6,100,90,4.47
556,Kyshtovka,RU,2021-02-03 02:22:09,56.555,76.6271,23.23,97,100,12.62
557,Santa Maria,BR,2021-02-03 02:26:25,-29.6842,-53.8069,77.0,88,40,4.61
558,Rabo De Peixe,PT,2021-02-03 02:26:26,37.8,-25.5833,57.2,67,20,32.21
559,Vila Franca Do Campo,PT,2021-02-03 02:26:26,37.7167,-25.4333,57.2,67,20,32.21
560,Kwinana,AU,2021-02-03 02:26:26,-32.25,115.7667,84.0,57,40,8.05
561,Lasa,IT,2021-02-03 02:26:26,46.6166,10.7002,34.0,93,90,3.44
562,Porbandar,IN,2021-02-03 02:26:26,21.6422,69.6093,60.8,67,18,6.91
563,Sergeyevka,KZ,2021-02-03 02:26:26,53.88,67.4158,33.39,97,100,16.71
564,Buchanan,LR,2021-02-03 02:26:27,5.8808,-10.0467,78.42,88,2,5.08
565,Luangwa,ZM,2021-02-03 02:26:27,-15.6167,30.4167,70.79,93,56,1.52
566,Alta Floresta,BR,2021-02-03 02:26:27,-9.8756,-56.0861,73.58,90,100,0.27
567,Coleraine,GB,2021-02-03 02:26:27,55.1333,-6.6667,39.2,100,90,12.66
568,Ixtapa,MX,2021-02-03 02:26:27,20.7,-105.2,71.6,88,90,6.91
569,Kriva Palanka,MK,2021-02-03 02:26:27,42.2019,22.3319,39.99,100,0,0.47
570,Ahipara,NZ,2021-02-03 02:26:27,-35.1667,173.1667,71.33,58,10,6.02
571,Bad Bevensen,DE,2021-02-03 02:26:28,53.0833,10.5833,32.0,100,90,5.75
572,Santiago De Cao,PE,2021-02-03 02:26:28,-7.9589,-79.2392,69.17,83,99,9.24
573,Nirmal,IN,2021-02-03 02:26:28,19.1,78.35,59.61,33,0,3.2
574,Rawson,AR,2021-02-03 02:25:01,-43.3002,-65.1023,74.01,35,0,13.27
575,Vila Do Maio,CV,2021-02-03 02:26:28,15.1333,-23.2167,69.8,73,0,16.11
576,Tual,ID,2021-02-03 02:26:28,-5.6667,132.75,82.51,78,99,20.49
577,Dhidhdhoo,MV,2021-02-03 02:26:29,6.8833,73.1,80.85,74,69,4.99
578,Turukhansk,RU,2021-02-03 02:26:29,65.8167,87.9833,-6.97,91,99,8.95
579,Ouro Preto,BR,2021-02-03 02:26:29,-20.3948,-43.5052,62.87,100,97,2.35
580,Isla Mujeres,MX,2021-02-03 02:26:29,21.2311,-86.731,70.0,82,1,10.25
581,Aykhal,RU,2021-02-03 02:26:29,66.0,111.5,-22.76,83,100,10.98
582,Tarko-Sale,RU,2021-02-03 02:26:29,64.9225,77.785,7.12,95,90,8.46
583,Lugo,ES,2021-02-03 02:26:29,43.0,-7.5,51.01,76,100,3.0
